data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-06-10 11:20:53.224296;1794;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Joanna Huddleston;feminino;boleto
2025-06-10 11:54:57.510620;1795;Porto Alegre;Mário Silva;Smartwatch ZetaWatch;William Summers;masculino;boleto
2025-06-10 11:59:52.852595;1796;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Flora Sarnicola;feminino;cartão de crédito
2025-06-10 12:23:50.985077;1797;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Helen Richter;feminino;espécie
2025-06-11 05:09:55.457943;1798;Florianópolis;Gustavo Lima;Notebook;Troy Rudd;masculino;cartão de crédito
2025-06-11 06:13:58.838054;1799;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;John Johnson;masculino;espécie
2025-06-11 07:06:58.306735;1800;Rio de Janeiro;Pedro Pereira;Notebook;Gregory Bostic;masculino;cartão de débito
2025-06-11 08:00:53.940494;1801;Rio de Janeiro;Pedro Pereira;Notebook;Eugene Dale;masculino;cartão de crédito
2025-06-11 14:46:58.271002;1802;Belo Horizonte;Fernanda;Tablet ZetaPhone;Alton Johnson;masculino;cartão de crédito
2025-06-12 04:36:50.008064;1803;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Sheilah Cooper;feminino;espécie
2025-06-12 04:52:53.974012;1804;Florianópolis;Jorge Ferreira;Smartwatch ZetaWatch;Arthur Powell;masculino;cartão de débito
2025-06-12 10:12:50.093630;1805;Rio de Janeiro;Juliana Oliveira;Notebook;Kristie Clark;feminino;boleto
2025-06-12 11:08:52.658038;1806;Porto Alegre;Mário Silva;Notebook;Benjamin Palmer;masculino;boleto
2025-06-12 14:01:54.288008;1807;Porto Alegre;Robson Souza;Fone ZetaAudio;Robert Andrews;masculino;cartão de crédito
2025-06-12 14:29:53.939989;1808;Florianópolis;Gustavo Lima;Notebook;Pearl Bass;feminino;boleto
2025-06-13 06:07:58.934872;1809;São Paulo;Lucas Pereira;Fone ZetaAudio;Francine Featherstone;feminino;pix
2025-06-13 06:14:55.809358;1810;Porto Alegre;Mário Silva;Notebook;Rene Aldape;feminino;cartão de crédito
2025-06-13 07:12:57.552201;1811;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Lenard Broadbent;masculino;cartão de crédito
2025-06-13 07:51:58.537580;1812;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Patricia Piercy;feminino;boleto
2025-06-13 08:35:54.993547;1813;São Paulo;Lucas Pereira;Notebook;Israel Denton;masculino;cartão de débito
2025-06-13 10:06:54.500072;1814;São Paulo;Ana Oliveira;Fone ZetaAudio;Dennis Ward;masculino;pix
2025-06-13 11:44:58.316938;1815;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Tiffany Smith;feminino;boleto
2025-06-13 14:24:00.606665;1816;Belo Horizonte;Carlos Silva;Notebook;Charles Dykes;masculino;boleto
2025-06-14 08:05:59.452366;1817;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Jason Siegel;masculino;espécie
2025-06-14 09:50:53.911435;1818;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Robert Kneip;masculino;cartão de crédito
2025-06-14 10:10:49.924571;1819;Porto Alegre;Robson Souza;Fone ZetaAudio;Gerald Busse;masculino;cartão de crédito
2025-06-14 12:25:59.454099;1820;Porto Alegre;Robson Souza;Notebook;Benny Ross;masculino;cartão de débito
2025-06-14 12:34:00.430102;1821;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Veola Smith;feminino;cartão de crédito
2025-06-15 05:43:51.652752;1822;Florianópolis;Jorge Ferreira;Notebook;Sarah Jenkins;feminino;pix
2025-06-15 05:46:54.131958;1823;Florianópolis;Jorge Ferreira;Notebook;Julius Debose;masculino;espécie
2025-06-15 09:53:54.108834;1824;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Andrew Myhre;masculino;espécie
2025-06-15 10:01:54.209608;1825;Florianópolis;Jorge Ferreira;Smartwatch ZetaWatch;Elizabeth Campbell;feminino;espécie
2025-06-15 10:09:55.782977;1826;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;John Gaskin;masculino;pix
2025-06-15 14:07:58.546194;1827;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Mario Noles;masculino;cartão de débito
2025-06-16 09:44:58.904891;1828;São Paulo;Lucas Pereira;Tablet ZetaPhone;Oscar Mirabal;masculino;cartão de débito
2025-06-17 05:34:58.518067;1829;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Ronald Clay;masculino;pix
2025-06-17 06:45:00.570348;1830;São Paulo;Ana Oliveira;Fone ZetaAudio;Mark Reeb;masculino;pix
2025-06-17 09:28:00.431861;1831;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Mildred Underwood;feminino;cartão de crédito
2025-06-17 10:03:53.868618;1832;São Paulo;Ana Oliveira;Notebook;Brandon Boeding;masculino;cartão de débito
2025-06-18 04:40:50.086619;1833;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Charles Murray;masculino;boleto
2025-06-18 07:59:58.534209;1834;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Olive Dobson;feminino;boleto
2025-06-18 10:13:50.380888;1835;Porto Alegre;Robson Souza;Notebook;Jennifer Floyd;feminino;pix
2025-06-18 10:22:51.671598;1836;Porto Alegre;Mário Silva;Fone ZetaAudio;Thomas Bolk;masculino;pix
2025-06-18 10:43:51.312031;1837;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;James Phillips;masculino;boleto
2025-06-18 12:42:50.956558;1838;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Sindy Payne;feminino;cartão de crédito
2025-06-19 07:57:00.952428;1839;Rio de Janeiro;Juliana Oliveira;Notebook;Lisa Carter;feminino;boleto
2025-06-19 15:02:53.887428;1840;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;James Booth;masculino;boleto
2025-06-20 08:32:00.608688;1841;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Vincent Pedersen;masculino;cartão de crédito
2025-06-20 11:47:53.246063;1842;Porto Alegre;Robson Souza;Notebook;Alexander Le;masculino;cartão de crédito
2025-06-20 14:26:53.941210;1843;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Bobby Haskins;masculino;cartão de débito
2025-06-21 06:37:50.736539;1844;Porto Alegre;Robson Souza;Tablet ZetaPhone;Jessie Berry;masculino;cartão de crédito
2025-06-21 07:40:54.423250;1845;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Virginia Cornelius;feminino;boleto
2025-06-21 08:17:59.352197;1846;Porto Alegre;Mário Silva;Fone ZetaAudio;Max Walls;masculino;espécie
2025-06-21 10:10:49.848257;1847;Porto Alegre;Robson Souza;Fone ZetaAudio;Larry Mcabee;masculino;espécie
2025-06-21 14:05:57.302331;1848;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Isaac Castaneda;masculino;cartão de crédito
2025-06-21 14:50:57.568900;1849;Belo Horizonte;Fernanda;Tablet ZetaPhone;Arlene Thomas;feminino;cartão de débito
2025-06-22 05:31:52.182935;1850;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;David Smith;masculino;cartão de crédito
2025-06-22 08:39:50.733989;1851;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Roger Meyers;masculino;cartão de crédito
2025-06-22 12:04:50.680952;1852;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Katheryn Sanez;feminino;boleto
2025-06-22 14:12:50.733281;1853;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Meredith Garrison;feminino;cartão de débito
2025-06-22 14:26:53.768015;1854;Florianópolis;Jorge Ferreira;Smartwatch ZetaWatch;Juana Cross;feminino;espécie
2025-06-23 06:09:51.038759;1855;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Monique Williams;feminino;pix
2025-06-23 07:54:57.531168;1856;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Stefany Mccarthy;feminino;cartão de débito
2025-06-23 12:54:51.667406;1857;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Earl Longo;masculino;cartão de crédito
2025-06-23 14:21:53.025035;1858;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Faye Hornsby;feminino;boleto
2025-06-23 14:45:50.132399;1859;São Paulo;Ana Oliveira;Tablet ZetaPhone;Kyle Strickland;masculino;boleto
2025-06-24 07:43:00.203760;1860;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Dwayne Voeks;masculino;cartão de débito
2025-06-24 11:03:00.741473;1861;Rio de Janeiro;Pedro Pereira;Notebook;Ricky Baker;masculino;boleto
2025-06-25 04:54:00.921807;1862;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Tim Mcdonald;masculino;pix
2025-06-25 05:19:56.541036;1863;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Michael Armstrong;masculino;pix
2025-06-25 05:32:54.259005;1864;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Joseph Martin;masculino;espécie
2025-06-25 13:04:54.341625;1865;Florianópolis;Gustavo Lima;Notebook;Erin Nault;feminino;cartão de crédito
2025-06-26 06:36:57.501788;1866;São Paulo;Lucas Pereira;Tablet ZetaPhone;James Hawk;masculino;espécie
2025-06-26 07:46:58.551058;1867;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Kenya Thompson;feminino;boleto
2025-06-26 10:41:50.844744;1868;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Rose Hall;feminino;boleto
2025-06-26 10:53:01.229281;1869;Belo Horizonte;Carlos Silva;Notebook;Mark Macgregor;masculino;espécie
2025-06-26 14:15:56.673414;1870;Belo Horizonte;Fernanda;Tablet ZetaPhone;Arthur Minnick;masculino;cartão de crédito
2025-06-27 05:16:58.448857;1871;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;Lawrence Ellsworth;masculino;boleto
2025-06-27 08:37:00.057417;1872;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Richard Walker;masculino;cartão de crédito
2025-06-27 13:01:54.404053;1873;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Kenneth Delgado;masculino;espécie
2025-06-27 13:39:00.077270;1874;Porto Alegre;Robson Souza;Fone ZetaAudio;Meagan Beck;feminino;boleto
2025-06-27 14:11:58.408260;1875;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Whitney Jacques;feminino;espécie
2025-06-28 06:34:53.234207;1876;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Daniel Rominger;masculino;cartão de débito
2025-06-28 07:44:54.007446;1877;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Louis Gilbert;masculino;espécie
2025-06-28 08:33:57.413004;1878;São Paulo;Ana Oliveira;Tablet ZetaPhone;John Hadsall;masculino;espécie
2025-06-28 08:54:00.302085;1879;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Michael Reynolds;masculino;cartão de crédito
2025-06-28 12:29:00.007547;1880;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;Johnetta Alvarado;feminino;espécie
2025-06-28 13:23:00.642065;1881;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Helen Young;feminino;espécie
2025-06-28 13:25:56.967596;1882;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Marylin Crossmon;feminino;espécie
2025-06-28 13:31:49.780763;1883;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Wm Boswell;masculino;espécie
2025-06-29 05:21:54.991308;1884;Porto Alegre;Robson Souza;Tablet ZetaPhone;Sherry Clifton;feminino;boleto
2025-06-29 10:07:01.082996;1885;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Daniel Johnson;masculino;boleto
2025-06-29 11:27:59.365331;1886;Porto Alegre;Mário Silva;Notebook;Roger Laughman;masculino;espécie
2025-06-29 11:51:50.905992;1887;Porto Alegre;Robson Souza;Fone ZetaAudio;Justin Hightower;masculino;cartão de débito
2025-06-29 13:58:00.964454;1888;Porto Alegre;Mário Silva;Tablet ZetaPhone;Mary Perkins;feminino;espécie
2025-06-30 05:49:50.565215;1889;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Michael Janes;masculino;pix
2025-06-30 12:36:49.916610;1890;Belo Horizonte;Fernanda;Notebook;Gwendolyn Traylor;feminino;boleto
2025-06-30 12:42:01.080879;1891;Porto Alegre;Mário Silva;Smartwatch ZetaWatch;Victor Bray;masculino;cartão de crédito
2025-07-01 06:41:53.250224;1892;São Paulo;Ana Oliveira;Notebook;James Mercado;masculino;cartão de débito
2025-07-01 06:56:52.449474;1893;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Donald Hodes;masculino;cartão de débito
2025-07-01 07:35:00.015265;1894;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Harriet Amaya;feminino;boleto
2025-07-01 08:16:51.850642;1895;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Melvin Dadson;masculino;pix
2025-07-01 09:28:53.714950;1896;São Paulo;Ana Oliveira;Tablet ZetaPhone;Jimmy Bardsley;masculino;cartão de crédito
2025-07-01 10:23:49.809260;1897;Porto Alegre;Robson Souza;Fone ZetaAudio;Keith Ferrara;masculino;pix
2025-07-01 12:12:54.736320;1898;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Diane Tomlinson;feminino;cartão de crédito
2025-07-01 15:05:59.656688;1899;Porto Alegre;Robson Souza;Tablet ZetaPhone;Helen Eng;feminino;pix
2025-07-02 06:29:51.500921;1900;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Charles Boyd;masculino;pix
2025-07-02 07:22:58.157401;1901;Rio de Janeiro;Juliana Oliveira;Notebook;Rene Macdonald;masculino;cartão de crédito
2025-07-02 09:29:00.402553;1902;Florianópolis;Jorge Ferreira;Notebook;Shane Calahan;masculino;pix
2025-07-02 11:38:50.975136;1903;Porto Alegre;Robson Souza;Tablet ZetaPhone;Stephen Lebron;masculino;pix
2025-07-02 13:33:53.334941;1904;Belo Horizonte;Fernanda;Tablet ZetaPhone;Nellie Baker;feminino;boleto
2025-07-02 13:42:51.246437;1905;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Rose Sikorski;feminino;pix
2025-07-03 05:36:57.108193;1906;Rio de Janeiro;Pedro Pereira;Notebook;Birdie Yoder;feminino;pix
2025-07-03 05:46:52.069922;1907;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Dolores Correia;feminino;pix
2025-07-03 05:59:53.781833;1908;Porto Alegre;Mário Silva;Fone ZetaAudio;Teresa Lewis;feminino;cartão de crédito
2025-07-03 10:27:53.841375;1909;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Bobbie Betts;feminino;espécie
2025-07-03 12:09:54.236855;1910;Belo Horizonte;Fernanda;Fone ZetaAudio;Gina Ordway;feminino;espécie
2025-07-03 13:13:50.219375;1911;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Christina Fabre;feminino;pix
2025-07-04 05:30:51.264983;1912;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Ella Beard;feminino;espécie
2025-07-04 05:44:55.398906;1913;São Paulo;Ana Oliveira;Tablet ZetaPhone;Jackie Sam;feminino;espécie
2025-07-04 06:02:52.495751;1914;São Paulo;Lucas Pereira;Notebook;Jesus Pothier;masculino;cartão de crédito
2025-07-04 06:20:58.359313;1915;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Amanda Lopez;feminino;pix
2025-07-04 08:39:53.280123;1916;Florianópolis;Gustavo Lima;Fone ZetaAudio;Jim Jones;masculino;cartão de crédito
2025-07-04 08:58:49.539007;1917;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Rebecca Lunford;feminino;espécie
2025-07-04 11:54:58.447934;1918;Porto Alegre;Mário Silva;Tablet ZetaPhone;Jewell Sanders;masculino;cartão de crédito
2025-07-04 12:24:54.491433;1919;Belo Horizonte;Carlos Silva;Fone ZetaAudio;Betty Blanchard;feminino;cartão de crédito
2025-07-04 12:26:53.327521;1920;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Christy Martin;feminino;espécie
2025-07-05 04:42:00.039777;1921;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Mary Hale;feminino;cartão de crédito
2025-07-05 05:03:51.609762;1922;Florianópolis;Jorge Ferreira;Notebook;David Herreras;masculino;cartão de débito
2025-07-05 06:18:00.426781;1923;Belo Horizonte;Carlos Silva;Fone ZetaAudio;Samuel Schmid;masculino;espécie
2025-07-05 07:33:59.727818;1924;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Samuel Lastra;masculino;espécie
2025-07-05 08:27:54.137158;1925;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Jason Black;masculino;espécie
2025-07-05 08:28:55.396181;1926;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Parker Williams;masculino;boleto
2025-07-05 14:03:58.541401;1927;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Cheryl Mcdonald;feminino;pix
2025-07-05 15:17:54.755101;1928;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Adrian Chagoya;masculino;boleto
2025-07-06 06:13:00.418228;1929;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Joyce Martin;feminino;pix
2025-07-06 07:03:55.682023;1930;Florianópolis;Jorge Ferreira;Notebook;James Barnett;masculino;espécie
2025-07-06 07:18:01.228357;1931;São Paulo;Ana Oliveira;Notebook;Hester Greene;feminino;boleto
2025-07-06 07:37:53.216358;1932;Belo Horizonte;Carlos Silva;Notebook;Everett Salerno;masculino;pix
2025-07-06 08:14:00.281264;1933;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Elliot Chapman;masculino;cartão de crédito
2025-07-06 09:07:55.845061;1934;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Beatrice Howard;feminino;cartão de débito
2025-07-06 09:12:00.172033;1935;São Paulo;Lucas Pereira;Tablet ZetaPhone;Gordon Gallinari;masculino;cartão de débito
2025-07-06 11:56:54.403477;1936;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Simon Salazar;masculino;cartão de débito
2025-07-06 12:20:50.218967;1937;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Linda Simpson;feminino;cartão de débito
2025-07-06 12:35:54.245721;1938;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;Stephen Mcghee;masculino;boleto
2025-07-06 12:52:50.017661;1939;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Catharine Pool;feminino;pix
2025-07-06 14:41:50.710640;1940;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Denise Lewis;feminino;espécie
2025-07-07 07:38:54.487844;1941;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Melissa Johnson;feminino;boleto
2025-07-07 11:55:54.488090;1942;Belo Horizonte;Fernanda;Fone ZetaAudio;Angela Davila;feminino;cartão de crédito
2025-07-07 13:23:59.544842;1943;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Renee Sudderth;feminino;cartão de débito
2025-07-07 13:32:58.807030;1944;Florianópolis;Gustavo Lima;Fone ZetaAudio;Margaret Porter;feminino;pix
2025-07-08 06:02:59.359170;1945;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;James Oliver;masculino;cartão de crédito
2025-07-08 08:13:00.697341;1946;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Kenneth Harbaugh;masculino;cartão de crédito
2025-07-08 08:18:51.631961;1947;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Maritza Storey;feminino;pix
2025-07-08 10:15:00.741768;1948;Belo Horizonte;Carlos Silva;Smartwatch ZetaWatch;Judy Miranda;feminino;boleto
2025-07-08 12:05:50.739259;1949;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Emily Williams;feminino;espécie
2025-07-08 12:16:55.782034;1950;Porto Alegre;Mário Silva;Tablet ZetaPhone;Cornell Colon;masculino;pix
2025-07-08 12:32:52.608048;1951;Belo Horizonte;Carlos Silva;Fone ZetaAudio;Douglas Williams;masculino;cartão de crédito
2025-07-08 13:18:56.072200;1952;Porto Alegre;Mário Silva;Notebook;Tammy Fields;feminino;boleto
2025-07-08 13:28:52.967628;1953;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Dean Crosby;masculino;cartão de crédito
2025-07-09 04:37:50.680677;1954;Belo Horizonte;Fernanda;Tablet ZetaPhone;Maria Stevens;feminino;cartão de débito
2025-07-09 07:02:54.334420;1955;São Paulo;Lucas Pereira;Fone ZetaAudio;Lawrence Watt;masculino;cartão de débito
2025-07-09 08:26:58.807320;1956;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Walter Straugter;masculino;espécie
2025-07-09 11:48:50.455894;1957;Porto Alegre;Mário Silva;Fone ZetaAudio;Julie Stevenson;feminino;cartão de crédito
2025-07-09 11:54:57.569204;1958;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Debra Johnson;feminino;pix
2025-07-09 14:13:00.720987;1959;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Dana Hernandez;feminino;espécie
2025-07-09 14:49:50.720938;1960;Florianópolis;Gustavo Lima;Fone ZetaAudio;Brandon Minchew;masculino;espécie
2025-07-09 15:16:58.308328;1961;Belo Horizonte;Fernanda;Fone ZetaAudio;Eddie Lane;feminino;boleto
2025-07-10 07:15:54.680466;1962;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Vincent White;masculino;cartão de débito
2025-07-10 08:33:58.802440;1963;São Paulo;Lucas Pereira;Notebook;John Stinson;masculino;espécie
2025-07-10 08:46:58.789884;1964;Belo Horizonte;Fernanda;Fone ZetaAudio;John Fisher;masculino;cartão de débito
2025-07-11 04:51:52.404054;1965;Porto Alegre;Mário Silva;Notebook;Dino Curry;masculino;pix
2025-07-11 08:46:53.328853;1966;Porto Alegre;Mário Silva;Tablet ZetaPhone;Alice Sok;feminino;cartão de débito
2025-07-11 12:05:50.970685;1967;Florianópolis;Gustavo Lima;Notebook;Frank Owen;masculino;espécie
2025-07-12 06:22:52.765606;1968;Belo Horizonte;Fernanda;Smartphone ZetaPhone Universal;Brenda Xayasith;feminino;pix
2025-07-12 08:00:58.137942;1969;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Anna Romig;feminino;cartão de débito
2025-07-12 12:49:52.409060;1970;Belo Horizonte;Carlos Silva;Fone ZetaAudio;Catherine Pitts;feminino;cartão de débito
2025-07-12 14:52:50.804957;1971;Porto Alegre;Mário Silva;Tablet ZetaPhone;Merideth Schwartz;feminino;cartão de débito
2025-07-13 10:25:55.651377;1972;Belo Horizonte;Carlos Silva;Fone ZetaAudio;Dana Furr;feminino;cartão de débito
2025-07-13 14:43:51.021066;1973;Porto Alegre;Mário Silva;Fone ZetaAudio;Christina Oliver;feminino;espécie
2025-07-14 06:02:51.649450;1974;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Harold Kim;masculino;cartão de crédito
2025-07-14 06:29:00.527631;1975;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Maria Thibeault;feminino;boleto
2025-07-14 06:57:50.793538;1976;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;James Drew;masculino;cartão de crédito
